city_norm,item_id,sept_actual_sales
gwalior,10004348,3.0
haldwani,10004348,3.0
hamirpur,10004348,1.0
haridwar,10004348,5.0
hassan,10004348,4.0
hazaribagh,10004348,1.0
hisar,10004348,2.0
hoshiarpur,10004348,2.0
hosur,10004348,2.0
hyderabad,10004348,150.0
indore,10004348,25.0
jabalpur,10004348,5.0
jaipur,10004348,57.0
jalandhar,10004348,12.0
jalgaon,10004348,1.0
jammu,10004348,3.0
jamnagar,10004348,2.0
jamshedpur,10004348,19.0
jaunpur,10004348,2.0
jhansi,10004348,2.0
jind,10004348,3.0
jodhpur,10004348,14.0
kaithal,10004348,1.0
kakinada,10004348,1.0
kanpur,10004348,31.0
kapurthala,10004348,2.0
karnal,10004348,6.0
khanna,10004348,1.0
kharagpur,10004348,8.0
kharar,10004348,10.0
kochi,10004348,14.0
kolhapur,10004348,1.0
kolkata,10004348,298.0
kota,10004348,9.0
kotdwar,10004348,2.0
kottayam,10004348,1.0
kozhikode,10004348,2.0
kurukshetra,10004348,2.0
latur,10004348,1.0
lucknow,10004348,98.0
ludhiana,10004348,14.0
manali,10004348,1.0
mangaluru,10004348,5.0
manipal,10004348,1.0
mathura,10004348,5.0
meerut,10004348,11.0
moga,10004348,1.0
mohali,10004348,33.0
moradabad,10004348,4.0
mumbai,10004348,17.0
muzaffarnagar,10004348,1.0
muzaffarpur,10004348,1.0
mysore,10004348,1.0
nadiad,10004348,2.0
nagpur,10004348,18.0
nanded,10004348,5.0
navsari,10004348,1.0
nellore,10004348,1.0
noida,10004348,113.39999999999999
palwal,10004348,4.0
panchkula,10004348,9.0
panipat,10004348,4.0
pathankot,10004348,2.0
patiala,10004348,8.0
patna,10004348,34.0
phagwara,10004348,2.0
prayagraj,10004348,15.0
pune,10004348,124.0
puri,10004348,3.0
purnia,10004348,4.0
raebareli,10004348,5.0
raipur,10004348,8.0
rajahmundry,10004348,5.0
rajkot,10004348,5.0
ranchi,10004348,15.0
ratlam,10004348,1.0
rewari,10004348,2.0
rishikesh,10004348,10.0
rohtak,10004348,11.0
roorkee,10004348,1.0
rudrapur,10004348,1.0
saharanpur,10004348,5.0
sangli,10004348,3.0
satna,10004348,1.0
shillong,10004348,4.0
shimoga,10004348,1.0
sikar,10004348,2.0
siliguri,10004348,8.0
sitapur,10004348,1.0
solan,10004348,1.0
solapur,10004348,1.0
sonipat,10004348,8.0
sri ganganagar,10004348,3.0
sundar nagar,10004348,3.0
surat,10004348,10.0
thrissur,10004348,2.0
tiruchirappalli,10004348,1.0
tirupati,10004348,1.0
trivandrum,10004348,4.0
udaipur,10004348,12.0
udupi,10004348,2.0
unnao,10004348,2.0
vadodara,10004348,20.0
vapi,10004348,2.0
varanasi,10004348,12.0
vellore,10004348,3.0
vijayawada,10004348,14.0
vizag,10004348,19.0
vizianagaram,10004348,1.0
vrindavan,10004348,2.0
warangal,10004348,1.0
yamunanagar,10004348,4.0
zirakpur,10004348,15.0
agra,10004350,47.0
ahmedabad,10004350,59.0
ahmednagar,10004350,1.0
ajmer,10004350,10.0
akola,10004350,5.0
aligarh,10004350,6.0
alwar,10004350,5.0
ambala,10004350,8.0
amravati,10004350,6.0
amritsar,10004350,45.0
anand,10004350,5.0
ankleshwar,10004350,1.0
asansol,10004350,12.0
aurangabad,10004350,8.0
ayodhya,10004350,4.0
baddi,10004350,3.0
bahadurgarh,10004350,5.0
ballari,10004350,2.0
barabanki,10004350,3.0
bardhaman,10004350,2.0
bareilly,10004350,23.0
batala,10004350,7.0
bathinda,10004350,18.0
begusarai,10004350,1.0
belgaum,10004350,1.0
bengaluru,10004350,483.0
bhagalpur,10004350,4.0
bhimavaram,10004350,3.0
bhiwadi,10004350,7.0
bhiwani,10004350,2.0
bhopal,10004350,68.0
bhuj,10004350,1.0
bidar,10004350,1.0
bijapur,10004350,1.0
bikaner,10004350,6.0
bokaro,10004350,2.0
chandigarh,10004350,114.0
chandrapur,10004350,4.0
coimbatore,10004350,8.0
darbhanga,10004350,5.0
davanagere,10004350,1.0
dehradun,10004350,9.0
delhi,10004350,911.0
dewas,10004350,3.0
dhanbad,10004350,14.0
dharamshala,10004350,3.0
dharwad,10004350,2.0
durg,10004350,13.0
durgapur,10004350,3.0
eluru,10004350,1.0
faridabad,10004350,81.0
firozabad,10004350,5.0
firozpur,10004350,7.0
gandhidham,10004350,3.0
gaya,10004350,11.0
ghaziabad,10004350,124.5
goa,10004350,43.0
gonda,10004350,1.0
gorakhpur,10004350,3.0
gulbarga,10004350,3.0
guntur,10004350,10.0
gurgaon,10004350,408.0
guwahati,10004350,34.0
gwalior,10004350,18.0
haldwani,10004350,14.0
hamirpur,10004350,2.0
hapur,10004350,5.0
haridwar,10004350,5.0
hassan,10004350,1.0
hazaribagh,10004350,3.0
hisar,10004350,6.0
hoshiarpur,10004350,16.0
hosur,10004350,5.0
hubli,10004350,5.0
hyderabad,10004350,295.0
hyderabad,10004350,295.0
indore,10004350,71.0
jabalpur,10004350,24.0
jaipur,10004350,105.0
jalandhar,10004350,66.0
jalgaon,10004350,5.0
jammu,10004350,42.0
jamnagar,10004350,2.0
jamshedpur,10004350,14.0
jaunpur,10004350,3.0
jhansi,10004350,16.0
jind,10004350,2.0
jodhpur,10004350,13.0
kaithal,10004350,5.0
kakinada,10004350,11.0
kanpur,10004350,86.0
kapurthala,10004350,6.0
karnal,10004350,19.0
khanna,10004350,9.0
kharar,10004350,40.0
kochi,10004350,18.0
kolhapur,10004350,6.0
kolkata,10004350,109.0
kolkata,10004350,109.0
kota,10004350,15.0
kotdwar,10004350,1.0
kozhikode,10004350,2.0
kurnool,10004350,3.0
kurukshetra,10004350,6.0
lakhimpur,10004350,2.0
lucknow,10004350,252.0
ludhiana,10004350,64.0
mainpuri,10004350,3.0
manali,10004350,1.0
mangaluru,10004350,1.0
manipal,10004350,2.0
mathura,10004350,10.0
meerut,10004350,35.0
mehsana,10004350,3.0
modinagar,10004350,4.0
moga,10004350,4.0
mohali,10004350,45.0
moradabad,10004350,12.0
mumbai,10004350,11.0
mumbai,10004350,11.0
muzaffarnagar,10004350,7.0
muzaffarpur,10004350,3.0
mysore,10004350,5.0
nagpur,10004350,40.0
nanded,10004350,3.0
narmadapuram,10004350,1.0
noida,10004350,290.5
palwal,10004350,4.0
panchkula,10004350,23.0
panipat,10004350,13.0
pathankot,10004350,11.0
patiala,10004350,33.0
patna,10004350,68.0
phagwara,10004350,4.0
prayagraj,10004350,6.0
pune,10004350,231.0
pune,10004350,231.0
purnia,10004350,5.0
raebareli,10004350,4.0
raipur,10004350,40.0
rajahmundry,10004350,6.0
rajkot,10004350,8.0
rajpura,10004350,5.0
rampur,10004350,3.0
ranchi,10004350,34.0
ratlam,10004350,1.0
rewa,10004350,5.0
rewari,10004350,6.0
rishikesh,10004350,2.0
rohtak,10004350,15.0
roorkee,10004350,1.0
rudrapur,10004350,6.0
saharanpur,10004350,7.0
salem,10004350,1.0
sangli,10004350,2.0
sangrur,10004350,4.0
satara,10004350,1.0
satna,10004350,2.0
shillong,10004350,4.0
shimoga,10004350,2.0
sikar,10004350,4.0
siliguri,10004350,21.0
sirsa,10004350,4.0
sitapur,10004350,3.0
solan,10004350,8.0
solapur,10004350,7.0
sonipat,10004350,27.0
sri ganganagar,10004350,6.0
sundar nagar,10004350,1.0
surat,10004350,19.0
trivandrum,10004350,10.0
tumkur,10004350,1.0
udaipur,10004350,15.0
udupi,10004350,1.0
ujjain,10004350,5.0
una,10004350,1.0
unnao,10004350,3.0
vadodara,10004350,16.0
vapi,10004350,3.0
varanasi,10004350,10.0
vijayawada,10004350,21.0
vizag,10004350,36.0
vizianagaram,10004350,3.0
vrindavan,10004350,7.0
warangal,10004350,2.0
yamunanagar,10004350,17.0
zirakpur,10004350,63.0
agra,10004351,59.0
ahmedabad,10004351,107.0
ahmednagar,10004351,5.0
ajmer,10004351,13.0
aligarh,10004351,19.0
alwar,10004351,8.0
ambala,10004351,10.0
amravati,10004351,5.0
amritsar,10004351,70.0
anand,10004351,7.0
ankleshwar,10004351,2.0
asansol,10004351,11.0
aurangabad,10004351,5.0
ayodhya,10004351,5.0
baddi,10004351,4.0
bahadurgarh,10004351,7.0
ballari,10004351,5.0
barabanki,10004351,2.0
bardhaman,10004351,9.0
bareilly,10004351,24.0
batala,10004351,12.0
bathinda,10004351,10.0
begusarai,10004351,2.0
belgaum,10004351,4.0
bengaluru,10004351,491.0
berhampur,10004351,9.0
bhagalpur,10004351,7.0
bharuch,10004351,3.0
bhavnagar,10004351,3.0
bhimavaram,10004351,4.0
bhiwadi,10004351,16.0
bhiwani,10004351,5.0
bhopal,10004351,47.0
bhubaneswar,10004351,40.0
bhuj,10004351,2.0
bidar,10004351,2.0
bijapur,10004351,3.0
bikaner,10004351,11.0
bokaro,10004351,6.0
chandigarh,10004351,130.0
chandrapur,10004351,6.0
chennai,10004351,115.0
chennai,10004351,115.0
coimbatore,10004351,7.0
cuttack,10004351,8.0
darbhanga,10004351,3.0
davanagere,10004351,1.0
dehradun,10004351,120.0
delhi,10004351,1369.0
deoghar,10004351,3.0
deoria,10004351,6.0
dewas,10004351,1.0
dhanbad,10004351,8.0
dharamshala,10004351,1.0
durg,10004351,8.0
durgapur,10004351,5.0
eluru,10004351,3.0
faridabad,10004351,170.0
farrukhabad,10004351,2.0
fatehpur,10004351,1.0
firozabad,10004351,2.0
firozpur,10004351,12.0
gandhidham,10004351,2.0
gaya,10004351,6.0
ghaziabad,10004351,234.29999999999998
goa,10004351,38.0
gonda,10004351,6.0
gorakhpur,10004351,29.0
gulbarga,10004351,6.0
guntur,10004351,7.0
gurgaon,10004351,562.0
guwahati,10004351,38.0
gwalior,10004351,21.0
haldwani,10004351,21.0
hamirpur,10004351,8.0
hapur,10004351,6.0
haridwar,10004351,27.0
hassan,10004351,3.0
hazaribagh,10004351,4.0
hisar,10004351,15.0
hoshiarpur,10004351,16.0
hosur,10004351,4.0
hubli,10004351,2.0
hyderabad,10004351,287.0
hyderabad,10004351,287.0
indore,10004351,83.0
jabalpur,10004351,13.0
jaipur,10004351,130.0
jalandhar,10004351,88.0
jalgaon,10004351,4.0
jammu,10004351,55.0
jamnagar,10004351,8.0
jamshedpur,10004351,29.0
jaunpur,10004351,5.0
jhansi,10004351,13.0
jind,10004351,2.0
jodhpur,10004351,20.0
kaithal,10004351,4.0
kakinada,10004351,10.0
kalol,10004351,2.0
kanpur,10004351,117.0
kapurthala,10004351,7.0
karnal,10004351,16.0
khanna,10004351,7.0
kharagpur,10004351,5.0
kharar,10004351,39.0
kochi,10004351,15.0
kolhapur,10004351,5.0
kolkata,10004351,305.0
kolkata,10004351,305.0
kota,10004351,24.0
kotdwar,10004351,4.0
kottayam,10004351,2.0
kozhikode,10004351,1.0
kurnool,10004351,5.0
kurukshetra,10004351,4.0
lakhimpur,10004351,3.0
latur,10004351,1.0
lucknow,10004351,307.0
ludhiana,10004351,107.0
madurai,10004351,2.0
mainpuri,10004351,4.0
manali,10004351,1.0
mangaluru,10004351,7.0
manipal,10004351,1.0
mathura,10004351,12.0
meerut,10004351,55.0
mehsana,10004351,6.0
modinagar,10004351,2.0
moga,10004351,2.0
mohali,10004351,63.0
moradabad,10004351,18.0
morbi,10004351,2.0
mumbai,10004351,29.0
mumbai,10004351,29.0
muzaffarnagar,10004351,20.0
muzaffarpur,10004351,13.0
mysore,10004351,16.0
nagpur,10004351,29.0
nashik,10004351,3.0
navsari,10004351,4.0
nellore,10004351,4.0
noida,10004351,546.6999999999999
palwal,10004351,6.0
panchkula,10004351,38.0
panipat,10004351,25.0
pathankot,10004351,10.0
patiala,10004351,22.0
patna,10004351,83.0
phagwara,10004351,4.0
prayagraj,10004351,52.0
puducherry,10004351,2.0
pune,10004351,237.0
pune,10004351,237.0
puri,10004351,5.0
purnia,10004351,8.0
raebareli,10004351,8.0
raipur,10004351,31.0
rajahmundry,10004351,5.0
rajkot,10004351,21.0
rajpura,10004351,5.0
rampur,10004351,12.0
ranchi,10004351,44.0
ratlam,10004351,3.0
rewa,10004351,4.0
rewari,10004351,11.0
rishikesh,10004351,16.0
rohtak,10004351,24.0
roorkee,10004351,10.0
rudrapur,10004351,14.0
saharanpur,10004351,16.0
sangli,10004351,3.0
sangrur,10004351,4.0
satara,10004351,3.0
satna,10004351,2.0
shillong,10004351,6.0
shimoga,10004351,3.0
sikar,10004351,5.0
siliguri,10004351,11.0
sirsa,10004351,3.0
sitapur,10004351,3.0
solan,10004351,2.0
solapur,10004351,1.0
sonipat,10004351,19.0
sri ganganagar,10004351,1.0
sundar nagar,10004351,4.0
surat,10004351,38.0
tiruchirappalli,10004351,1.0
tirupati,10004351,2.0
trivandrum,10004351,4.0
tumkur,10004351,3.0
udaipur,10004351,14.0
udupi,10004351,1.0
ujjain,10004351,10.0
una,10004351,4.0
unnao,10004351,2.0
vadodara,10004351,53.0
vapi,10004351,3.0
varanasi,10004351,53.0
vellore,10004351,2.0
vijayawada,10004351,17.0
vizag,10004351,36.0
vizianagaram,10004351,1.0
vrindavan,10004351,7.0
warangal,10004351,9.0
yamunanagar,10004351,9.0
zirakpur,10004351,57.0
ahmedabad,10004352,54.0
ajmer,10004352,3.0
akola,10004352,1.0
alwar,10004352,5.0
amravati,10004352,2.0
anand,10004352,2.0
asansol,10004352,2.0
aurangabad,10004352,1.0
ayodhya,10004352,1.0
bahadurgarh,10004352,1.0
ballari,10004352,1.0
bengaluru,10004352,128.0
berhampur,10004352,2.0
bhagalpur,10004352,1.0
bharuch,10004352,1.0
bhavnagar,10004352,2.0
bhiwadi,10004352,1.0
bhubaneswar,10004352,8.0
bhuj,10004352,1.0
bikaner,10004352,1.0
bokaro,10004352,1.0
cuttack,10004352,1.0
davanagere,10004352,2.0
delhi,10004352,37.0
deoghar,10004352,2.0
dhanbad,10004352,3.0
durg,10004352,2.0
faridabad,10004352,1.0
farrukhabad,10004352,1.0
gandhidham,10004352,2.0
gaya,10004352,1.0
goa,10004352,24.0
gorakhpur,10004352,6.0
gurgaon,10004352,52.0
guwahati,10004352,4.0
hazaribagh,10004352,2.0
hyderabad,10004352,2.0
jabalpur,10004352,9.0
jaipur,10004352,82.0
jamshedpur,10004352,4.0
jodhpur,10004352,6.0
kharagpur,10004352,2.0
kolhapur,10004352,1.0
kolkata,10004352,78.0
kota,10004352,8.0
lonavala,10004352,1.0
lucknow,10004352,1.0
mangaluru,10004352,1.0
mehsana,10004352,1.0
morbi,10004352,1.0
mumbai,10004352,12.0
muzaffarpur,10004352,4.0
mysore,10004352,3.0
nadiad,10004352,3.0
nagpur,10004352,6.0
nashik,10004352,3.0
navsari,10004352,2.0
patna,10004352,28.0
prayagraj,10004352,10.0
pune,10004352,81.0
puri,10004352,1.0
purnia,10004352,1.0
raebareli,10004352,1.0
raipur,10004352,14.0
rajkot,10004352,8.0
ranchi,10004352,19.0
rewari,10004352,1.0
rohtak,10004352,3.0
sangli,10004352,2.0
satara,10004352,2.0
sikar,10004352,1.0
siliguri,10004352,3.0
surat,10004352,7.0
udaipur,10004352,2.0
vadodara,10004352,18.0
vapi,10004352,1.0
varanasi,10004352,9.0
agra,10004353,10.0
ahmedabad,10004353,32.0
ajmer,10004353,3.0
aligarh,10004353,6.0
alwar,10004353,5.0
ambala,10004353,3.0
amritsar,10004353,16.0
anand,10004353,2.0
asansol,10004353,3.0
aurangabad,10004353,4.0
ayodhya,10004353,5.0
baddi,10004353,2.0
ballari,10004353,2.0
barabanki,10004353,1.0
bareilly,10004353,7.0
batala,10004353,1.0
bathinda,10004353,4.0
belgaum,10004353,2.0
bengaluru,10004353,248.0
berhampur,10004353,1.0
bhagalpur,10004353,2.0
bharuch,10004353,1.0
bhavnagar,10004353,1.0
bhiwadi,10004353,2.0
bhiwani,10004353,1.0
bhopal,10004353,41.0
bhubaneswar,10004353,18.0
bidar,10004353,2.0
bikaner,10004353,1.0
bokaro,10004353,1.0
chandigarh,10004353,37.0
chennai,10004353,43.0
coimbatore,10004353,5.0
cuttack,10004353,3.0
darbhanga,10004353,1.0
dehradun,10004353,71.0
delhi,10004353,339.0
deoria,10004353,2.0
dhanbad,10004353,2.0
durgapur,10004353,1.0
eluru,10004353,1.0
faridabad,10004353,26.0
farrukhabad,10004353,1.0
fatehpur,10004353,2.0
firozabad,10004353,1.0
firozpur,10004353,3.0
gandhidham,10004353,1.0
gaya,10004353,1.0
ghaziabad,10004353,57.0
gonda,10004353,1.0
gorakhpur,10004353,11.0
gulbarga,10004353,2.0
guntur,10004353,1.0
gurgaon,10004353,144.0
guwahati,10004353,12.0
gwalior,10004353,6.0
haldwani,10004353,5.0
hamirpur,10004353,1.0
haridwar,10004353,5.0
hazaribagh,10004353,1.0
hisar,10004353,2.0
hoshiarpur,10004353,1.0
hyderabad,10004353,134.0
indore,10004353,42.0
jabalpur,10004353,6.0
jaipur,10004353,54.0
jalandhar,10004353,16.0
jammu,10004353,5.0
jamshedpur,10004353,16.0
jaunpur,10004353,1.0
jhansi,10004353,2.0
jind,10004353,1.0
jodhpur,10004353,9.0
kakinada,10004353,2.0
kanpur,10004353,34.0
karnal,10004353,5.0
kharagpur,10004353,1.0
kharar,10004353,13.0
kochi,10004353,11.0
kolhapur,10004353,3.0
kolkata,10004353,92.0
kota,10004353,7.0
kottayam,10004353,1.0
kurnool,10004353,1.0
kurukshetra,10004353,1.0
lucknow,10004353,109.0
ludhiana,10004353,13.0
manipal,10004353,1.0
mathura,10004353,3.0
meerut,10004353,13.0
moga,10004353,1.0
mohali,10004353,20.0
moradabad,10004353,4.0
muzaffarnagar,10004353,1.0
muzaffarpur,10004353,4.0
mysore,10004353,7.0
narmadapuram,10004353,1.0
noida,10004353,133.0
palwal,10004353,1.0
panchkula,10004353,16.0
panipat,10004353,1.0
pathankot,10004353,1.0
patiala,10004353,5.0
patna,10004353,38.0
phagwara,10004353,2.0
prayagraj,10004353,18.0
pune,10004353,132.0
puri,10004353,1.0
purnia,10004353,1.0
raebareli,10004353,7.0
rajahmundry,10004353,1.0
rajkot,10004353,1.0
ranchi,10004353,23.0
rewa,10004353,1.0
rewari,10004353,3.0
rishikesh,10004353,8.0
rohtak,10004353,3.0
roorkee,10004353,7.0
rudrapur,10004353,3.0
saharanpur,10004353,4.0
satara,10004353,1.0
satna,10004353,2.0
shillong,10004353,4.0
shimoga,10004353,1.0
sikar,10004353,3.0
siliguri,10004353,3.0
sitapur,10004353,2.0
solan,10004353,7.0
solapur,10004353,1.0
sonipat,10004353,3.0
sri ganganagar,10004353,1.0
sundar nagar,10004353,1.0
surat,10004353,2.0
trivandrum,10004353,2.0
udaipur,10004353,5.0
ujjain,10004353,1.0
una,10004353,2.0
vadodara,10004353,13.0
vapi,10004353,1.0
varanasi,10004353,12.0
vijayawada,10004353,11.0
vizag,10004353,11.0
vizianagaram,10004353,1.0
vrindavan,10004353,2.0
yamunanagar,10004353,6.0
zirakpur,10004353,15.0
agra,10005131,199.0
ahmedabad,10005131,195.0
ahmednagar,10005131,2.0
ajmer,10005131,22.0
akola,10005131,5.0
aligarh,10005131,106.0
alwar,10005131,31.0
ambala,10005131,38.0
amravati,10005131,9.0
amritsar,10005131,200.0
anand,10005131,2.0
ankleshwar,10005131,4.0
asansol,10005131,50.0
aurangabad,10005131,19.0
ayodhya,10005131,104.0
baddi,10005131,13.0
bahadurgarh,10005131,96.0
barabanki,10005131,36.0
bardhaman,10005131,26.0
bareilly,10005131,104.0
batala,10005131,29.0
bathinda,10005131,24.0
begusarai,10005131,15.0
berhampur,10005131,35.0
bhagalpur,10005131,40.0
bharuch,10005131,7.0
bhavnagar,10005131,11.0
bhiwadi,10005131,100.0
bhiwani,10005131,32.0
bhopal,10005131,153.0
bhubaneswar,10005131,262.0
bhuj,10005131,6.0
bikaner,10005131,25.0
bokaro,10005131,26.0
chandigarh,10005131,541.0
chandrapur,10005131,4.0
cuttack,10005131,66.0
darbhanga,10005131,11.0
dehradun,10005131,566.0
delhi,10005131,9201.0
deoghar,10005131,11.0
deoria,10005131,26.0
dewas,10005131,5.0
dhanbad,10005131,68.0
dharamshala,10005131,7.0
durg,10005131,29.0
durgapur,10005131,21.0
faridabad,10005131,1162.0
farrukhabad,10005131,26.0
fatehpur,10005131,37.0
firozabad,10005131,29.0
firozpur,10005131,7.0
gandhidham,10005131,10.0
gaya,10005131,27.0
ghaziabad,10005131,1575.0
goa,10005131,79.0
gonda,10005131,42.0
gorakhpur,10005131,240.0
gurgaon,10005131,2685.0
guwahati,10005131,199.0
gwalior,10005131,46.0
haldwani,10005131,99.0
hamirpur,10005131,6.0
hapur,10005131,28.0
haridwar,10005131,141.0
hazaribagh,10005131,12.0
hisar,10005131,70.0
hoshiarpur,10005131,38.0
indore,10005131,139.0
jabalpur,10005131,44.0
jaipur,10005131,352.0
jalandhar,10005131,146.0
jalgaon,10005131,3.0
jammu,10005131,47.0
jamnagar,10005131,5.0
jamshedpur,10005131,231.0
jaunpur,10005131,35.0
jhansi,10005131,59.0
jind,10005131,19.0
jodhpur,10005131,24.0
kaithal,10005131,11.0
kalol,10005131,1.0
kanpur,10005131,1004.0
kapurthala,10005131,16.0
karnal,10005131,84.0
kashipur,10005131,2.0
khanna,10005131,24.0
kharagpur,10005131,30.0
kharar,10005131,198.0
kolhapur,10005131,6.0
kolkata,10005131,2443.0
kolkata,10005131,2443.0
kota,10005131,37.0
kotdwar,10005131,21.0
kurukshetra,10005131,37.0
lakhimpur,10005131,26.0
lonavala,10005131,1.0
lucknow,10005131,2440.0
ludhiana,10005131,152.0
mainpuri,10005131,25.0
manali,10005131,3.0
mathura,10005131,56.0
meerut,10005131,297.0
mehsana,10005131,1.0
modinagar,10005131,37.0
moga,10005131,11.0
mohali,10005131,298.0
moradabad,10005131,61.0
mumbai,10005131,1111.0
mumbai,10005131,1111.0
muzaffarnagar,10005131,73.0
muzaffarpur,10005131,36.0
nadiad,10005131,2.0
nagpur,10005131,51.0
nanded,10005131,2.0
narmadapuram,10005131,4.0
nashik,10005131,15.0
noida,10005131,3675.0
palwal,10005131,62.0
panchkula,10005131,138.0
panipat,10005131,119.0
pathankot,10005131,29.0
patiala,10005131,74.0
patna,10005131,302.0
phagwara,10005131,20.0
prayagraj,10005131,428.0
pune,10005131,503.0
pune,10005131,503.0
puri,10005131,49.0
purnia,10005131,29.0
raebareli,10005131,54.0
raipur,10005131,76.0
rajkot,10005131,23.0
rajpura,10005131,10.0
rampur,10005131,24.0
ranchi,10005131,158.0
ratlam,10005131,2.0
rewa,10005131,20.0
rewari,10005131,50.0
rishikesh,10005131,57.0
rohtak,10005131,139.0
roorkee,10005131,91.0
rudrapur,10005131,65.0
saharanpur,10005131,84.0
sangli,10005131,2.0
sangrur,10005131,9.0
satara,10005131,2.0
satna,10005131,10.0
shillong,10005131,24.0
sikar,10005131,11.0
siliguri,10005131,31.0
sirsa,10005131,19.0
sitapur,10005131,18.0
solan,10005131,19.0
sonipat,10005131,230.0
sri ganganagar,10005131,13.0
sundar nagar,10005131,6.0
surat,10005131,50.0
udaipur,10005131,21.0
ujjain,10005131,3.0
una,10005131,14.0
unnao,10005131,26.0
vadodara,10005131,59.0
vapi,10005131,4.0
varanasi,10005131,523.0
vrindavan,10005131,50.0
yamunanagar,10005131,71.0
zirakpur,10005131,206.0
agra,10005305,46.0
ahmedabad,10005305,29.0
ahmednagar,10005305,1.0
ajmer,10005305,1.0
aligarh,10005305,11.0
alwar,10005305,8.0
ambala,10005305,8.0
amritsar,10005305,47.0
anand,10005305,2.0
ankleshwar,10005305,1.0
asansol,10005305,5.0
aurangabad,10005305,3.0
ayodhya,10005305,1.0
baddi,10005305,1.0
bahadurgarh,10005305,4.0
barabanki,10005305,3.0
bardhaman,10005305,4.0
bareilly,10005305,15.0
batala,10005305,4.0
bathinda,10005305,5.0
bhagalpur,10005305,3.0
bharuch,10005305,2.0
bhavnagar,10005305,2.0
bhiwadi,10005305,15.0
bhiwani,10005305,1.0
bhubaneswar,10005305,26.0
bikaner,10005305,1.0
bokaro,10005305,2.0
chandigarh,10005305,100.0
cuttack,10005305,3.0
darbhanga,10005305,2.0
dehradun,10005305,19.0
delhi,10005305,1495.0
deoria,10005305,1.0
dhanbad,10005305,10.0
durgapur,10005305,1.0
faridabad,10005305,160.0
farrukhabad,10005305,1.0
fatehpur,10005305,1.0
firozabad,10005305,1.0
firozpur,10005305,4.0
gandhidham,10005305,2.0
ghaziabad,10005305,201.29999999999998
goa,10005305,32.0
gonda,10005305,5.0
gorakhpur,10005305,19.0
gurgaon,10005305,457.0
haldwani,10005305,9.0
hamirpur,10005305,3.0
hapur,10005305,1.0
haridwar,10005305,3.0
hazaribagh,10005305,1.0
hisar,10005305,1.0
hoshiarpur,10005305,3.0
jaipur,10005305,70.0
jalandhar,10005305,59.0
jammu,10005305,24.0
jamnagar,10005305,4.0
jamshedpur,10005305,14.0
jhansi,10005305,2.0
jodhpur,10005305,8.0
kaithal,10005305,1.0
kanpur,10005305,89.0
kapurthala,10005305,3.0
karnal,10005305,7.0
khanna,10005305,2.0
kharagpur,10005305,2.0
kharar,10005305,31.0
kolhapur,10005305,2.0
kolkata,10005305,665.0
kota,10005305,4.0
kotdwar,10005305,3.0
kurukshetra,10005305,6.0
lonavala,10005305,5.0
lucknow,10005305,188.0
