city_norm,item_id,oct_actual_sales
sonipat,10006611,22.0
sri ganganagar,10006611,6.0
sundar nagar,10006611,9.0
surat,10006611,26.0
thrissur,10006611,1.0
tiruchirappalli,10006611,1.0
tirupati,10006611,3.0
trivandrum,10006611,3.0
tumkur,10006611,1.0
udaipur,10006611,19.0
udupi,10006611,3.0
ujjain,10006611,2.0
una,10006611,1.0
unnao,10006611,4.0
vadodara,10006611,35.0
vapi,10006611,4.0
varanasi,10006611,41.0
vijayawada,10006611,21.0
vizag,10006611,25.0
vizianagaram,10006611,2.0
vrindavan,10006611,5.0
warangal,10006611,6.0
yamunanagar,10006611,19.0
zirakpur,10006611,34.0
agra,10007027,370.0
ahmedabad,10007027,1403.0
ahmednagar,10007027,32.0
ajmer,10007027,157.0
akola,10007027,38.0
aligarh,10007027,151.0
alwar,10007027,136.0
ambala,10007027,97.0
amravati,10007027,68.0
amritsar,10007027,710.0
anand,10007027,75.0
ankleshwar,10007027,37.0
asansol,10007027,249.0
aurangabad,10007027,100.0
ayodhya,10007027,153.0
baddi,10007027,49.0
bahadurgarh,10007027,168.0
barabanki,10007027,91.0
bardhaman,10007027,116.0
bareilly,10007027,208.0
batala,10007027,69.0
bathinda,10007027,109.0
begusarai,10007027,86.0
berhampur,10007027,142.0
bhagalpur,10007027,205.0
bharuch,10007027,45.0
bhavnagar,10007027,46.0
bhiwadi,10007027,286.0
bhiwani,10007027,63.0
bhopal,10007027,1216.0
bhubaneswar,10007027,815.0
bhuj,10007027,36.0
bijnor,10007027,9.0
bikaner,10007027,106.0
bilaspur,10007027,24.0
bokaro,10007027,171.0
chandigarh,10007027,751.0
chandrapur,10007027,26.0
cuttack,10007027,191.0
darbhanga,10007027,107.0
dehradun,10007027,152.0
delhi,10007027,15087.0
deoghar,10007027,139.0
deoria,10007027,94.0
dewas,10007027,57.0
dhanbad,10007027,366.0
dharamshala,10007027,14.0
durg,10007027,92.0
durgapur,10007027,155.0
faridabad,10007027,1377.0
farrukhabad,10007027,39.0
fatehpur,10007027,58.0
firozabad,10007027,47.0
firozpur,10007027,49.0
gandhidham,10007027,78.0
gaya,10007027,135.0
ghaziabad,10007027,1538.1
goa,10007027,159.0
gonda,10007027,94.0
gorakhpur,10007027,640.0
gurgaon,10007027,5607.0
guwahati,10007027,1230.0
gwalior,10007027,237.0
haldwani,10007027,133.0
hamirpur,10007027,23.0
hapur,10007027,32.0
hardoi,10007027,28.0
haridwar,10007027,53.0
hazaribagh,10007027,71.0
hisar,10007027,158.0
hoshiarpur,10007027,96.0
indore,10007027,1238.0
jabalpur,10007027,378.0
jaipur,10007027,1553.0
jalandhar,10007027,539.0
jalgaon,10007027,19.0
jammu,10007027,436.0
jamnagar,10007027,99.0
jamshedpur,10007027,682.0
jaunpur,10007027,83.0
jhansi,10007027,128.0
jind,10007027,72.0
jodhpur,10007027,311.0
junagadh,10007027,48.0
kaithal,10007027,46.0
kalol,10007027,29.0
kanpur,10007027,2018.0
kapurthala,10007027,39.0
karnal,10007027,195.0
kashipur,10007027,10.0
khanna,10007027,38.0
kharagpur,10007027,112.0
kharar,10007027,507.0
kolhapur,10007027,81.0
kolkata,10007027,9404.0
kota,10007027,164.0
kotdwar,10007027,15.0
kurukshetra,10007027,54.0
lakhimpur,10007027,50.0
latur,10007027,13.0
lonavala,10007027,76.0
lucknow,10007027,4041.0
ludhiana,10007027,733.0
mainpuri,10007027,28.0
manali,10007027,13.0
mathura,10007027,122.0
meerut,10007027,333.0
mehsana,10007027,37.0
modinagar,10007027,19.0
moga,10007027,37.0
mohali,10007027,418.0
moradabad,10007027,109.0
morbi,10007027,11.0
mumbai,10007027,6861.0
muradnagar,10007027,7.0
muzaffarnagar,10007027,46.0
muzaffarpur,10007027,216.0
nadiad,10007027,33.0
nagpur,10007027,216.0
nanded,10007027,30.0
narmadapuram,10007027,40.0
nashik,10007027,187.0
navsari,10007027,46.0
noida,10007027,3588.8999999999996
palwal,10007027,70.0
panchkula,10007027,215.0
panipat,10007027,196.0
pathankot,10007027,48.0
patiala,10007027,225.0
patna,10007027,1621.0
phagwara,10007027,76.0
prayagraj,10007027,718.0
pune,10007027,1886.0
puri,10007027,185.0
purnia,10007027,97.0
raebareli,10007027,87.0
raipur,10007027,225.0
rajkot,10007027,257.0
rajpura,10007027,31.0
rampur,10007027,52.0
ranchi,10007027,1345.0
ratlam,10007027,54.0
rewa,10007027,58.0
rewari,10007027,93.0
rishikesh,10007027,19.0
rohtak,10007027,189.0
roorkee,10007027,23.0
rudrapur,10007027,65.0
saharanpur,10007027,26.0
sangli,10007027,40.0
sangrur,10007027,28.0
satara,10007027,21.0
satna,10007027,65.0
shillong,10007027,195.0
sikar,10007027,73.0
siliguri,10007027,322.0
sirsa,10007027,83.0
sitapur,10007027,77.0
solan,10007027,59.0
solapur,10007027,46.0
sonipat,10007027,415.0
sri ganganagar,10007027,80.0
sundar nagar,10007027,23.0
surat,10007027,253.0
udaipur,10007027,183.0
ujjain,10007027,94.0
una,10007027,35.0
unnao,10007027,72.0
vadodara,10007027,418.0
vapi,10007027,44.0
varanasi,10007027,791.0
vrindavan,10007027,155.0
yamunanagar,10007027,77.0
zirakpur,10007027,405.0
agra,10007028,20.0
ahmedabad,10007028,32.0
ahmednagar,10007028,3.0
ajmer,10007028,5.0
akola,10007028,2.0
aligarh,10007028,9.0
alwar,10007028,10.0
ambala,10007028,4.0
amravati,10007028,8.0
amritsar,10007028,84.0
anand,10007028,3.0
ankleshwar,10007028,1.0
asansol,10007028,10.0
aurangabad,10007028,7.0
ayodhya,10007028,8.0
baddi,10007028,1.0
bahadurgarh,10007028,4.0
barabanki,10007028,4.0
bardhaman,10007028,6.0
bareilly,10007028,7.0
batala,10007028,10.0
bathinda,10007028,7.0
begusarai,10007028,7.0
berhampur,10007028,9.0
bhagalpur,10007028,5.0
bharuch,10007028,1.0
bhiwadi,10007028,8.0
bhiwani,10007028,1.0
bhopal,10007028,83.0
bhubaneswar,10007028,53.0
bhuj,10007028,2.0
bikaner,10007028,4.0
bilaspur,10007028,2.0
bokaro,10007028,7.0
chandigarh,10007028,136.0
chandrapur,10007028,5.0
cuttack,10007028,62.0
darbhanga,10007028,6.0
dehradun,10007028,31.0
delhi,10007028,457.0
deoghar,10007028,4.0
deoria,10007028,3.0
dewas,10007028,2.0
dhanbad,10007028,13.0
dharamshala,10007028,2.0
durg,10007028,14.0
durgapur,10007028,4.0
faridabad,10007028,69.0
farrukhabad,10007028,5.0
fatehpur,10007028,6.0
firozabad,10007028,3.0
firozpur,10007028,7.0
gandhidham,10007028,1.0
gaya,10007028,4.0
ghaziabad,10007028,90.6
goa,10007028,27.0
gonda,10007028,6.0
gorakhpur,10007028,22.0
gurgaon,10007028,188.0
guwahati,10007028,90.0
gwalior,10007028,23.0
haldwani,10007028,16.0
hamirpur,10007028,4.0
hapur,10007028,1.0
hardoi,10007028,5.0
haridwar,10007028,4.0
hazaribagh,10007028,4.0
hisar,10007028,3.0
hoshiarpur,10007028,4.0
indore,10007028,85.0
jabalpur,10007028,30.0
jaipur,10007028,180.0
jalandhar,10007028,60.0
jalgaon,10007028,5.0
jammu,10007028,54.0
jamnagar,10007028,1.0
jamshedpur,10007028,44.0
jaunpur,10007028,3.0
jhansi,10007028,7.0
jind,10007028,6.0
jodhpur,10007028,20.0
junagadh,10007028,1.0
kaithal,10007028,1.0
kalol,10007028,1.0
kanpur,10007028,184.0
kapurthala,10007028,3.0
karnal,10007028,5.0
kashipur,10007028,3.0
khanna,10007028,5.0
kharagpur,10007028,12.0
kharar,10007028,30.0
kolhapur,10007028,5.0
kolkata,10007028,1079.0
kota,10007028,13.0
kotdwar,10007028,4.0
kurukshetra,10007028,7.0
lakhimpur,10007028,7.0
lonavala,10007028,6.0
lucknow,10007028,345.0
ludhiana,10007028,67.0
mainpuri,10007028,3.0
mathura,10007028,9.0
meerut,10007028,11.0
modinagar,10007028,2.0
moga,10007028,1.0
mohali,10007028,34.0
moradabad,10007028,9.0
morbi,10007028,1.0
mumbai,10007028,70.0
muzaffarnagar,10007028,3.0
muzaffarpur,10007028,9.0
nagpur,10007028,75.0
nanded,10007028,4.0
narmadapuram,10007028,5.0
nashik,10007028,10.0
navsari,10007028,2.0
noida,10007028,211.39999999999998
palwal,10007028,1.0
panchkula,10007028,26.0
panipat,10007028,8.0
pathankot,10007028,4.0
patiala,10007028,26.0
patna,10007028,71.0
phagwara,10007028,4.0
prayagraj,10007028,23.0
pune,10007028,212.0
puri,10007028,3.0
purnia,10007028,4.0
raebareli,10007028,5.0
raipur,10007028,60.0
rajkot,10007028,1.0
rajpura,10007028,1.0
rampur,10007028,3.0
ranchi,10007028,39.0
ratlam,10007028,6.0
rewa,10007028,4.0
rewari,10007028,5.0
rohtak,10007028,7.0
roorkee,10007028,1.0
rudrapur,10007028,11.0
saharanpur,10007028,3.0
sangli,10007028,1.0
sangrur,10007028,2.0
satara,10007028,1.0
satna,10007028,1.0
shillong,10007028,21.0
sikar,10007028,7.0
siliguri,10007028,35.0
sirsa,10007028,4.0
sitapur,10007028,2.0
solan,10007028,6.0
solapur,10007028,2.0
sonipat,10007028,5.0
sri ganganagar,10007028,3.0
sundar nagar,10007028,4.0
surat,10007028,9.0
udaipur,10007028,32.0
ujjain,10007028,12.0
una,10007028,3.0
unnao,10007028,5.0
vadodara,10007028,11.0
vapi,10007028,2.0
varanasi,10007028,28.0
vrindavan,10007028,6.0
yamunanagar,10007028,9.0
zirakpur,10007028,28.0
agra,10007377,157.0
ahmedabad,10007377,441.0
ahmednagar,10007377,5.0
ajmer,10007377,58.0
akola,10007377,11.0
aligarh,10007377,79.0
alwar,10007377,58.0
ambala,10007377,25.0
amravati,10007377,11.0
amritsar,10007377,171.0
anand,10007377,14.0
ankleshwar,10007377,5.0
asansol,10007377,276.0
aurangabad,10007377,22.0
ayodhya,10007377,42.0
baddi,10007377,11.0
bahadurgarh,10007377,40.0
ballari,10007377,17.0
barabanki,10007377,33.0
bardhaman,10007377,222.0
bareilly,10007377,107.0
batala,10007377,22.0
bathinda,10007377,64.0
begusarai,10007377,193.0
belgaum,10007377,17.0
bengaluru,10007377,2971.0
berhampur,10007377,74.0
bhagalpur,10007377,292.0
bharuch,10007377,17.0
bhavnagar,10007377,11.0
bhimavaram,10007377,3.0
bhiwadi,10007377,79.0
bhiwani,10007377,15.0
bhopal,10007377,332.0
bhubaneswar,10007377,738.0
bhuj,10007377,4.0
bidar,10007377,13.0
bihar sharif,10007377,17.0
bijapur,10007377,18.0
bijnor,10007377,9.0
bikaner,10007377,28.0
bilaspur,10007377,46.0
bokaro,10007377,273.0
chandigarh,10007377,434.0
chandrapur,10007377,19.0
chennai,10007377,397.0
coimbatore,10007377,36.0
cuttack,10007377,130.0
darbhanga,10007377,194.0
davanagere,10007377,21.0
dehradun,10007377,389.0
delhi,10007377,4420.0
deoghar,10007377,165.0
deoria,10007377,29.0
dewas,10007377,4.0
dhanbad,10007377,454.0
dharamshala,10007377,11.0
dharwad,10007377,41.0
durg,10007377,135.0
durgapur,10007377,168.0
eluru,10007377,10.0
erode,10007377,1.0
faridabad,10007377,594.0
farrukhabad,10007377,14.0
fatehpur,10007377,12.0
firozabad,10007377,11.0
firozpur,10007377,19.0
gandhidham,10007377,29.0
gaya,10007377,261.0
ghaziabad,10007377,969.3
goa,10007377,153.0
gonda,10007377,26.0
gorakhpur,10007377,296.0
gulbarga,10007377,36.0
guntur,10007377,19.0
gurgaon,10007377,2107.0
guwahati,10007377,721.0
gwalior,10007377,72.0
haldwani,10007377,80.0
hamirpur,10007377,10.0
hapur,10007377,9.0
hardoi,10007377,16.0
haridwar,10007377,78.0
hassan,10007377,7.0
hazaribagh,10007377,137.0
hisar,10007377,24.0
hoshiarpur,10007377,38.0
hosur,10007377,10.0
hubli,10007377,41.0
hyderabad,10007377,884.0
indore,10007377,236.0
jabalpur,10007377,122.0
jaipur,10007377,830.0
jalandhar,10007377,181.0
jalgaon,10007377,2.0
jammu,10007377,145.0
jamnagar,10007377,41.0
jamshedpur,10007377,875.0
jaunpur,10007377,17.0
jhansi,10007377,38.0
jind,10007377,24.0
jodhpur,10007377,91.0
junagadh,10007377,3.0
kaithal,10007377,7.0
kakinada,10007377,7.0
kalol,10007377,2.0
kanpur,10007377,590.0
kapurthala,10007377,20.0
karnal,10007377,72.0
kashipur,10007377,15.0
khanna,10007377,19.0
kharagpur,10007377,118.0
kharar,10007377,139.0
kochi,10007377,163.0
kolhapur,10007377,18.0
kolkata,10007377,9178.0
kota,10007377,103.0
kotdwar,10007377,8.0
kottayam,10007377,13.0
kozhikode,10007377,14.0
kurnool,10007377,11.0
kurukshetra,10007377,13.0
lakhimpur,10007377,27.0
latur,10007377,2.0
lonavala,10007377,6.0
lucknow,10007377,1781.0
ludhiana,10007377,216.0
madurai,10007377,4.0
mainpuri,10007377,4.0
manali,10007377,6.0
mangaluru,10007377,31.0
manipal,10007377,22.0
mathura,10007377,48.0
meerut,10007377,180.0
mehsana,10007377,8.0
modinagar,10007377,18.0
moga,10007377,17.0
mohali,10007377,227.0
moradabad,10007377,84.0
morbi,10007377,1.0
mumbai,10007377,2068.0
muradnagar,10007377,3.0
muzaffarnagar,10007377,18.0
muzaffarpur,10007377,427.0
mysore,10007377,54.0
nadiad,10007377,4.0
nagpur,10007377,224.0
nanded,10007377,6.0
narmadapuram,10007377,4.0
nashik,10007377,32.0
navsari,10007377,12.0
nellore,10007377,12.0
nizamabad,10007377,2.0
noida,10007377,2261.7
ongole,10007377,2.0
palwal,10007377,18.0
panchkula,10007377,153.0
panipat,10007377,63.0
pathankot,10007377,22.0
patiala,10007377,101.0
patna,10007377,2963.0
phagwara,10007377,30.0
prayagraj,10007377,350.0
puducherry,10007377,5.0
pune,10007377,1125.0
puri,10007377,50.0
purnia,10007377,260.0
raebareli,10007377,29.0
raipur,10007377,287.0
rajahmundry,10007377,15.0
rajkot,10007377,47.0
rajpura,10007377,11.0
rampur,10007377,28.0
ranchi,10007377,1253.0
ratlam,10007377,13.0
rewa,10007377,23.0
rewari,10007377,29.0
rishikesh,10007377,32.0
rohtak,10007377,107.0
roorkee,10007377,53.0
rudrapur,10007377,37.0
saharanpur,10007377,33.0
salem,10007377,4.0
sangli,10007377,8.0
sangrur,10007377,18.0
satara,10007377,8.0
satna,10007377,23.0
shillong,10007377,110.0
shimoga,10007377,19.0
sikar,10007377,25.0
siliguri,10007377,266.0
sirsa,10007377,16.0
sitapur,10007377,22.0
solan,10007377,32.0
solapur,10007377,12.0
sonipat,10007377,129.0
sri ganganagar,10007377,27.0
sundar nagar,10007377,5.0
surat,10007377,96.0
thrissur,10007377,13.0
tiruchirappalli,10007377,5.0
tirupati,10007377,8.0
trivandrum,10007377,34.0
tumkur,10007377,5.0
udaipur,10007377,90.0
udupi,10007377,20.0
ujjain,10007377,20.0
una,10007377,9.0
unnao,10007377,14.0
vadodara,10007377,160.0
vapi,10007377,13.0
varanasi,10007377,262.0
vellore,10007377,6.0
vijayawada,10007377,53.0
vizag,10007377,112.0
vizianagaram,10007377,8.0
vrindavan,10007377,36.0
warangal,10007377,9.0
yamunanagar,10007377,31.0
zirakpur,10007377,189.0
ballari,10007703,3.0
belgaum,10007703,2.0
bengaluru,10007703,445.0
bhimavaram,10007703,80.0
chennai,10007703,1534.0
coimbatore,10007703,67.0
davanagere,10007703,2.0
dharwad,10007703,3.0
eluru,10007703,38.0
erode,10007703,16.0
gulbarga,10007703,1.0
guntur,10007703,9.0
hassan,10007703,1.0
hosur,10007703,26.0
hubli,10007703,1.0
hyderabad,10007703,941.0
kakinada,10007703,159.0
kochi,10007703,18.0
kozhikode,10007703,1.0
kurnool,10007703,1.0
madurai,10007703,19.0
mysore,10007703,8.0
nellore,10007703,20.0
nizamabad,10007703,6.0
ongole,10007703,7.0
puducherry,10007703,11.0
rajahmundry,10007703,95.0
salem,10007703,36.0
shimoga,10007703,3.0
solapur,10007703,1.0
thrissur,10007703,3.0
tiruchirappalli,10007703,31.0
tirupati,10007703,10.0
trivandrum,10007703,10.0
tumkur,10007703,2.0
udupi,10007703,1.0
vellore,10007703,12.0
vijayawada,10007703,75.0
vizag,10007703,207.0
vizianagaram,10007703,21.0
warangal,10007703,102.0
agra,10007924,380.0
ahmednagar,10007924,5.0
ajmer,10007924,12.0
aligarh,10007924,221.0
alwar,10007924,30.0
ambala,10007924,36.0
amritsar,10007924,260.0
asansol,10007924,124.0
aurangabad,10007924,21.0
ayodhya,10007924,133.0
baddi,10007924,28.0
bahadurgarh,10007924,160.0
barabanki,10007924,41.0
bardhaman,10007924,125.0
bareilly,10007924,89.0
batala,10007924,13.0
bathinda,10007924,14.0
begusarai,10007924,36.0
berhampur,10007924,216.0
bhagalpur,10007924,46.0
bhiwadi,10007924,212.0
bhiwani,10007924,17.0
bhubaneswar,10007924,1146.0
bihar sharif,10007924,1.0
bijnor,10007924,15.0
bikaner,10007924,14.0
bokaro,10007924,53.0
chandigarh,10007924,543.0
cuttack,10007924,288.0
darbhanga,10007924,33.0
dehradun,10007924,810.0
delhi,10007924,16132.0
deoghar,10007924,35.0
deoria,10007924,49.0
dhanbad,10007924,133.0
dharamshala,10007924,9.0
durgapur,10007924,56.0
faridabad,10007924,2196.0
farrukhabad,10007924,23.0
fatehpur,10007924,34.0
firozabad,10007924,20.0
firozpur,10007924,13.0
gaya,10007924,45.0
ghaziabad,10007924,2276.1
goa,10007924,262.0
gonda,10007924,35.0
gorakhpur,10007924,257.0
gurgaon,10007924,4060.0
guwahati,10007924,304.0
gwalior,10007924,4.0
haldwani,10007924,92.0
hamirpur,10007924,12.0
hapur,10007924,52.0
hardoi,10007924,11.0
haridwar,10007924,324.0
hazaribagh,10007924,22.0
hisar,10007924,99.0
hoshiarpur,10007924,20.0
jabalpur,10007924,3.0
jaipur,10007924,200.0
jalandhar,10007924,165.0
jammu,10007924,55.0
jamshedpur,10007924,543.0
jaunpur,10007924,56.0
jhansi,10007924,56.0
jind,10007924,35.0
jodhpur,10007924,22.0
kaithal,10007924,11.0
kanpur,10007924,808.0
kapurthala,10007924,11.0
karnal,10007924,99.0
kashipur,10007924,33.0
khanna,10007924,17.0
kharagpur,10007924,252.0
kharar,10007924,164.0
kolhapur,10007924,12.0
kolkata,10007924,8308.0
kota,10007924,27.0
kotdwar,10007924,62.0
kurukshetra,10007924,31.0
lakhimpur,10007924,16.0
lonavala,10007924,6.0
lucknow,10007924,2095.0
ludhiana,10007924,173.0
mainpuri,10007924,26.0
manali,10007924,3.0
mathura,10007924,70.0
meerut,10007924,533.0
modinagar,10007924,64.0
moga,10007924,7.0
mohali,10007924,253.0
moradabad,10007924,123.0
mumbai,10007924,1371.0
muradnagar,10007924,26.0
muzaffarnagar,10007924,106.0
muzaffarpur,10007924,82.0
nashik,10007924,22.0
noida,10007924,5310.9
palwal,10007924,97.0
panchkula,10007924,127.0
panipat,10007924,245.0
pathankot,10007924,58.0
patiala,10007924,52.0
patna,10007924,442.0
phagwara,10007924,45.0
prayagraj,10007924,568.0
pune,10007924,646.0
puri,10007924,214.0
purnia,10007924,52.0
raebareli,10007924,44.0
rajpura,10007924,6.0
rampur,10007924,28.0
ranchi,10007924,242.0
rewa,10007924,14.0
rewari,10007924,72.0
rishikesh,10007924,134.0
rohtak,10007924,211.0
roorkee,10007924,140.0
rudrapur,10007924,82.0
saharanpur,10007924,138.0
sangli,10007924,4.0
sangrur,10007924,10.0
satara,10007924,6.0
satna,10007924,10.0
shillong,10007924,48.0
sikar,10007924,7.0
siliguri,10007924,88.0
sirsa,10007924,53.0
sitapur,10007924,38.0
solan,10007924,17.0
solapur,10007924,1.0
sonipat,10007924,408.0
sri ganganagar,10007924,9.0
sundar nagar,10007924,9.0
udaipur,10007924,35.0
una,10007924,14.0
unnao,10007924,13.0
varanasi,10007924,547.0
vrindavan,10007924,134.0
yamunanagar,10007924,96.0
zirakpur,10007924,287.0
agra,10009040,4.0
ahmednagar,10009040,1.0
alwar,10009040,2.0
asansol,10009040,2.0
bahadurgarh,10009040,1.0
bardhaman,10009040,2.0
bareilly,10009040,1.0
berhampur,10009040,1.0
bhiwadi,10009040,1.0
bhubaneswar,10009040,4.0
bikaner,10009040,1.0
cuttack,10009040,1.0
delhi,10009040,28.0
deoghar,10009040,1.0
dhanbad,10009040,1.0
durgapur,10009040,1.0
faridabad,10009040,4.0
gaya,10009040,1.0
ghaziabad,10009040,3.9
gonda,10009040,1.0
gurgaon,10009040,15.0
guwahati,10009040,5.0
haldwani,10009040,1.0
hazaribagh,10009040,1.0
hyderabad,10009040,27.0
jaipur,10009040,7.0
jamshedpur,10009040,7.0
jodhpur,10009040,2.0
kakinada,10009040,3.0
kanpur,10009040,7.0
kharagpur,10009040,2.0
kolkata,10009040,48.0
kota,10009040,1.0
lonavala,10009040,2.0
lucknow,10009040,10.0
moradabad,10009040,1.0
mumbai,10009040,3.0
muzaffarpur,10009040,5.0
noida,10009040,9.1
patna,10009040,8.0
prayagraj,10009040,1.0
pune,10009040,14.0
puri,10009040,1.0
purnia,10009040,2.0
rampur,10009040,1.0
ranchi,10009040,3.0
rohtak,10009040,3.0
sikar,10009040,2.0
siliguri,10009040,1.0
udaipur,10009040,2.0
unnao,10009040,1.0
varanasi,10009040,1.0
vijayawada,10009040,7.0
vizag,10009040,1.0
vizianagaram,10009040,1.0
belgaum,10010157,2.0
bhimavaram,10010157,2.0
bidar,10010157,1.0
eluru,10010157,8.0
gulbarga,10010157,5.0
guntur,10010157,20.0
hyderabad,10010157,1295.0
kakinada,10010157,10.0
kurnool,10010157,53.0
nizamabad,10010157,106.0
ongole,10010157,2.0
rajahmundry,10010157,7.0
solapur,10010157,1.0
vijayawada,10010157,30.0
vizag,10010157,40.0
vizianagaram,10010157,7.0
warangal,10010157,236.0
ajmer,10010626,1.0
alwar,10010626,1.0
jaipur,10010626,10.0
jodhpur,10010626,2.0
sikar,10010626,1.0
udaipur,10010626,1.0
hyderabad,10011053,192.0
kurnool,10011053,7.0
nizamabad,10011053,28.0
rajahmundry,10011053,1.0
vizag,10011053,2.0
warangal,10011053,11.0
ballari,10011100,4.0
bengaluru,10011100,128.0
bhimavaram,10011100,29.0
chennai,10011100,706.0
coimbatore,10011100,37.0
eluru,10011100,16.0
erode,10011100,5.0
gulbarga,10011100,2.0
guntur,10011100,1.0
hassan,10011100,2.0
hosur,10011100,16.0
hyderabad,10011100,380.0
kakinada,10011100,40.0
kochi,10011100,15.0
madurai,10011100,9.0
mangaluru,10011100,3.0
mysore,10011100,6.0
nellore,10011100,10.0
ongole,10011100,2.0
puducherry,10011100,6.0
rajahmundry,10011100,22.0
salem,10011100,13.0
shimoga,10011100,1.0
solapur,10011100,1.0
thrissur,10011100,1.0
tiruchirappalli,10011100,12.0
tirupati,10011100,3.0
trivandrum,10011100,11.0
vellore,10011100,5.0
vijayawada,10011100,37.0
vizag,10011100,74.0
vizianagaram,10011100,3.0
warangal,10011100,35.0
agra,10011132,3.0
ahmedabad,10011132,23.0
ajmer,10011132,1.0
akola,10011132,1.0
aligarh,10011132,1.0
alwar,10011132,1.0
ambala,10011132,1.0
amravati,10011132,1.0
amritsar,10011132,5.0
anand,10011132,2.0
asansol,10011132,1.0
aurangabad,10011132,1.0
ballari,10011132,2.0
barabanki,10011132,1.0
bardhaman,10011132,3.0
bareilly,10011132,1.0
bathinda,10011132,1.0
begusarai,10011132,2.0
belgaum,10011132,1.0
bengaluru,10011132,91.0
berhampur,10011132,1.0
bhagalpur,10011132,3.0
bhavnagar,10011132,1.0
bhimavaram,10011132,1.0
bhiwadi,10011132,3.0
bhopal,10011132,16.0
bhubaneswar,10011132,4.0
bijapur,10011132,1.0
bikaner,10011132,1.0
bilaspur,10011132,1.0
bokaro,10011132,1.0
chandigarh,10011132,6.0
chennai,10011132,1.0
coimbatore,10011132,1.0
cuttack,10011132,1.0
darbhanga,10011132,1.0
delhi,10011132,77.0
deoghar,10011132,1.0
dhanbad,10011132,4.0
dharwad,10011132,1.0
durg,10011132,2.0
durgapur,10011132,2.0
eluru,10011132,3.0
faridabad,10011132,12.0
farrukhabad,10011132,1.0
firozpur,10011132,1.0
gandhidham,10011132,1.0
ghaziabad,10011132,11.7
goa,10011132,2.0
gorakhpur,10011132,2.0
gulbarga,10011132,5.0
guntur,10011132,5.0
gurgaon,10011132,29.0
guwahati,10011132,14.0
gwalior,10011132,2.0
hapur,10011132,2.0
hassan,10011132,1.0
hyderabad,10011132,92.0
indore,10011132,6.0
jaipur,10011132,10.0
jalandhar,10011132,5.0
jammu,10011132,4.0
jamshedpur,10011132,5.0
jaunpur,10011132,1.0
jodhpur,10011132,1.0
kaithal,10011132,1.0
kakinada,10011132,2.0
kanpur,10011132,5.0
karnal,10011132,1.0
kharagpur,10011132,1.0
kharar,10011132,3.0
kolkata,10011132,107.0
kota,10011132,3.0
lonavala,10011132,1.0
lucknow,10011132,21.0
