,city_norm,item_id,item_name,category,qty_sold
20782,raipur,10037403,Tetley Classic Green Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",5.0
20783,raipur,10037406,Tetley Lemon & Honey Green Tea Bags,"Tea, Coffee & Health Drinks",155.0
20784,raipur,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",236.0
20785,raipur,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",149.0
20786,raipur,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)","Tea, Coffee & Health Drinks",24.0
20787,raipur,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Health Drinks",139.0
20788,raipur,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Milk Drinks",101.0
20789,raipur,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",6.0
20790,raipur,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",15.0
20791,raipur,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",3.0
20792,raipur,10073514,Tata Tea Gold Care(Box),"Tea, Coffee & Health Drinks",422.0
20793,raipur,10073514,Tata Tea Gold Care(Box),"Tea, Coffee & Milk Drinks",113.0
20794,raipur,10073515,Tata Tea Gold Care Tea(Box),"Tea, Coffee & Health Drinks",110.0
20795,raipur,10073515,Tata Tea Gold Care Tea(Box),"Tea, Coffee & Milk Drinks",47.0
20796,raipur,10140052,Organic India Tulsi Honey Lemon Green Tea Bags(Box),"Tea, Coffee & Health Drinks",153.0
20797,raipur,10140052,Organic India Tulsi Honey Lemon Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",32.0
20798,raipur,10159648,Tata Coffee Filter Coffee Decoction Liquid Degree Kaapi,"Tea, Coffee & Health Drinks",18.0
20799,raipur,10159648,Tata Coffee Filter Coffee Decoction Liquid Degree Kaapi,"Tea, Coffee & Milk Drinks",29.0
20800,raipur,10159648,Tata Coffee Filter Coffee Decoction Liquid Degree Kaapi(Pack),"Tea, Coffee & Milk Drinks",1.0
20801,raipur,10159659,Tata Coffee Filter Coffee Decoction Liquid Coorg Kaapi,"Tea, Coffee & Health Drinks",39.0
20802,raipur,10159659,Tata Coffee Filter Coffee Decoction Liquid Coorg Kaapi,"Tea, Coffee & Milk Drinks",47.0
20803,raipur,10165592,Tata Tea Agni Elaichi Tea Leaves,"Tea, Coffee & Health Drinks",984.0
20804,raipur,10165592,Tata Tea Agni Elaichi Tea Leaves(Packet),"Tea, Coffee & Health Drinks",175.0
20805,raipur,10165592,Tata Tea Agni Elaichi Tea Leaves(Packet),"Tea, Coffee & Milk Drinks",625.0
20806,raipur,10179487,Tata Tea Agni Tea,"Tea, Coffee & Health Drinks",106.0
20807,raipur,10179487,Tata Tea Agni Tea,"Tea, Coffee & Milk Drinks",43.0
20808,raipur,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Health Drinks",112.0
20809,raipur,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Milk Drinks",59.0
20810,raipur,10246467,"Tetley Slim Care Green Tea Bags (With L-Carnitine, Lemon & Honey)(Box)","Tea, Coffee & Health Drinks",9.0
20811,raipur,10246467,"Tetley Slim Care Green Tea Bags (With L-Carnitine, Lemon & Honey)(Box)","Tea, Coffee & Milk Drinks",88.0
20812,rajahmundry,10000197,Organic India Tulsi Classic Green Tea Bags,"Tea, Coffee & Health Drinks",6.0
20813,rajahmundry,10000197,Organic India Tulsi Classic Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",2.0
20814,rajahmundry,10000197,Organic India Tulsi Classic Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",6.0
20815,rajahmundry,10000295,Tata Tea Gold,"Tea, Coffee & Health Drinks",9.0
20816,rajahmundry,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Health Drinks",50.0
20817,rajahmundry,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Milk Drinks",27.0
20818,rajahmundry,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g),"Tea, Coffee & Health Drinks",9.0
20819,rajahmundry,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Health Drinks",52.0
20820,rajahmundry,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Milk Drinks",24.0
20821,rajahmundry,10000867,Tata Tea Premium Tea,"Tea, Coffee & Health Drinks",69.0
20822,rajahmundry,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Health Drinks",124.0
20823,rajahmundry,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Milk Drinks",111.0
20824,rajahmundry,10004348,Organic India Tulsi Ginger Tea Bags,"Tea, Coffee & Health Drinks",7.0
20825,rajahmundry,10004348,Organic India Tulsi Ginger Tea Bags(Pack),"Tea, Coffee & Health Drinks",11.0
20826,rajahmundry,10004348,Organic India Tulsi Ginger Tea Bags(Pack),"Tea, Coffee & Milk Drinks",9.0
20827,rajahmundry,10004350,Organic India Tulsi Honey Chamomile Tea Bags,"Tea, Coffee & Health Drinks",8.0
20828,rajahmundry,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Health Drinks",29.0
20829,rajahmundry,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Milk Drinks",11.0
20830,rajahmundry,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags,"Tea, Coffee & Health Drinks",5.0
20831,rajahmundry,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",24.0
20832,rajahmundry,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",8.0
20833,rajahmundry,10004353,Organic India Tulsi Mulethi Tea Bags,"Tea, Coffee & Health Drinks",3.0
20834,rajahmundry,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Health Drinks",13.0
20835,rajahmundry,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Milk Drinks",2.0
20836,rajahmundry,10005887,Tetley Lemon & Honey Green Tea Bags,"Tea, Coffee & Health Drinks",2.0
20837,rajahmundry,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",6.0
20838,rajahmundry,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",3.0
20839,rajahmundry,10005893,Tetley Original Black Tea - Tea Bags,"Tea, Coffee & Health Drinks",7.0
20840,rajahmundry,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Health Drinks",14.0
20841,rajahmundry,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Milk Drinks",14.0
20842,rajahmundry,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",75.0
20843,rajahmundry,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",49.0
20844,rajahmundry,10006205,Tata Tea Premium Tea 1 Kg(Pouch),"Tea, Coffee & Health Drinks",5.0
20845,rajahmundry,10006205,Tata Tea Premium Tea 1 Kg(Pouch),"Tea, Coffee & Milk Drinks",4.0
20846,rajahmundry,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",20.0
20847,rajahmundry,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",7.0
20848,rajahmundry,10006611,Organic India Tulsi Original Green Tea,"Tea, Coffee & Health Drinks",3.0
20849,rajahmundry,10006611,Organic India Tulsi Original Green Tea (Classic)(Pack),"Tea, Coffee & Milk Drinks",5.0
20850,rajahmundry,10006611,Organic India Tulsi Original Green Tea(Pack),"Tea, Coffee & Health Drinks",20.0
20851,rajahmundry,10006611,Organic India Tulsi Original Green Tea(Pack),"Tea, Coffee & Milk Drinks",2.0
20852,rajahmundry,10007377,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",59.0
20853,rajahmundry,10007377,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",37.0
20854,rajahmundry,10007703,Tata Tea Chakra Gold Premium Dust Tea,"Tea, Coffee & Health Drinks",77.0
20855,rajahmundry,10007703,Tata Tea Chakra Gold Premium Dust Tea(Pack),"Tea, Coffee & Health Drinks",266.0
20856,rajahmundry,10007703,Tata Tea Chakra Gold Premium Dust Tea(Pack),"Tea, Coffee & Milk Drinks",200.0
20857,rajahmundry,10009040,Tetley Classic Green Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",2.0
20858,rajahmundry,10009040,Tetley Classic Green Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",4.0
20859,rajahmundry,10009040,Tetley Classic Green Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",2.0
20860,rajahmundry,10010157,Tata Tea Gemini Tea(Carton),"Tea, Coffee & Health Drinks",24.0
20861,rajahmundry,10010157,Tata Tea Gemini Tea(Carton),"Tea, Coffee & Milk Drinks",10.0
20862,rajahmundry,10011053,Tata Gemini Tea(Pouch),"Tea, Coffee & Health Drinks",1.0
20863,rajahmundry,10011053,Tata Gemini Tea(Pouch),"Tea, Coffee & Milk Drinks",3.0
20864,rajahmundry,10011100,Tata Tea Chakra Gold Premium Dust Tea (500 g),"Tea, Coffee & Health Drinks",26.0
20865,rajahmundry,10011100,Tata Tea Chakra Gold Premium Dust Tea (500 g)(Pack),"Tea, Coffee & Health Drinks",93.0
20866,rajahmundry,10011100,Tata Tea Chakra Gold Premium Dust Tea (500 g)(Pack),"Tea, Coffee & Milk Drinks",53.0
20867,rajahmundry,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with Added Vitamin C)(Packet)","Tea, Coffee & Health Drinks",4.0
20868,rajahmundry,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with Added Vitamin C)(Packet)","Tea, Coffee & Milk Drinks",5.0
20869,rajahmundry,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)","Tea, Coffee & Health Drinks",6.0
20870,rajahmundry,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Health Drinks",3.0
20871,rajahmundry,10015803,Tetley Immune with Added Vitamin C Green Tea (250 g)(Pack),"Tea, Coffee & Health Drinks",21.0
20872,rajahmundry,10015803,Tetley Immune with Added Vitamin C Green Tea (250 g)(Pack),"Tea, Coffee & Milk Drinks",4.0
20873,rajahmundry,10015803,Tetley Long Leaf Green Tea (250 g),"Tea, Coffee & Health Drinks",5.0
20874,rajahmundry,10015807,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Health Drinks",72.0
20875,rajahmundry,10015807,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Milk Drinks",33.0
20876,rajahmundry,10015808,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Health Drinks",9.0
20877,rajahmundry,10015808,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",1.0
20878,rajahmundry,10015808,Tata Coffee Grand Classic- Instant Coffee(Glass Jar),"Tea, Coffee & Health Drinks",1.0
20879,rajahmundry,10037403,Tetley Classic Green Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",10.0
20880,rajahmundry,10037403,Tetley Classic Green Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",16.0
20881,rajahmundry,10037403,Tetley Classic Green Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",5.0
20882,rajahmundry,10037406,Tetley Lemon & Honey Green Tea Bags,"Tea, Coffee & Health Drinks",22.0
20883,rajahmundry,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",97.0
20884,rajahmundry,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",73.0
20885,rajahmundry,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)","Tea, Coffee & Health Drinks",19.0
20886,rajahmundry,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Health Drinks",52.0
20887,rajahmundry,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Milk Drinks",40.0
20888,rajahmundry,10050190,Tata Tea Chakra Gold Elaichi Dust Tea(Pack),"Tea, Coffee & Health Drinks",3.0
20889,rajahmundry,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",2.0
20890,rajahmundry,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",5.0
20891,rajahmundry,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",2.0
20892,rajahmundry,10065362,Tata Tea Premium(Pouch),"Tea, Coffee & Health Drinks",2.0
20893,rajahmundry,10065362,Tata Tea Premium(Pouch),"Tea, Coffee & Milk Drinks",2.0
20894,rajahmundry,10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),"Tea, Coffee & Health Drinks",4.0
20895,rajahmundry,10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),"Tea, Coffee & Milk Drinks",5.0
20896,rajahmundry,10073514,Tata Tea Gold Care(Box),"Tea, Coffee & Health Drinks",91.0
20897,rajahmundry,10073514,Tata Tea Gold Care(Box),"Tea, Coffee & Milk Drinks",42.0
20898,rajahmundry,10073515,Tata Tea Gold Care Tea(Box),"Tea, Coffee & Health Drinks",11.0
20899,rajahmundry,10073515,Tata Tea Gold Care Tea(Box),"Tea, Coffee & Milk Drinks",6.0
20900,rajahmundry,10075045,Tata Coffee Grand Filter Coffee(Pouch),"Tea, Coffee & Health Drinks",21.0
20901,rajahmundry,10075045,Tata Coffee Grand Filter Coffee(Pouch),"Tea, Coffee & Milk Drinks",47.0
20902,rajahmundry,10075046,Tata Coffee Grand Filter Coffee(Pouch),"Tea, Coffee & Health Drinks",28.0
20903,rajahmundry,10075046,Tata Coffee Grand Filter Coffee(Pouch),"Tea, Coffee & Milk Drinks",24.0
20904,rajahmundry,10075047,Tata Coffee Grand Filter Coffee(Pouch),"Tea, Coffee & Health Drinks",1.0
20905,rajahmundry,10075047,Tata Coffee Grand Filter Coffee(Pouch),"Tea, Coffee & Milk Drinks",1.0
20906,rajahmundry,10106292,Tata Tea Gold Care Tea(Pouch),"Tea, Coffee & Milk Drinks",1.0
20907,rajahmundry,10110034,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Health Drinks",2.0
20908,rajahmundry,10110034,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Milk Drinks",2.0
20909,rajahmundry,10113337,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Health Drinks",5.0
20910,rajahmundry,10113337,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Milk Drinks",2.0
20911,rajahmundry,10113337,"Tata Coffee Gold 100% Pure Instant Coffee (Original, 100% Pure)(Bottle)","Tea, Coffee & Health Drinks",1.0
20912,rajahmundry,10135678,Tata Tea Chakra Gold Premium Tea(Pouch),"Tea, Coffee & Health Drinks",2.0
20913,rajahmundry,10140052,Organic India Tulsi Honey Lemon Green Tea Bags(Box),"Tea, Coffee & Health Drinks",10.0
20914,rajahmundry,10140052,Organic India Tulsi Honey Lemon Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",5.0
20915,rajahmundry,10144356,Tetley Premium Black Leaf Tea (250 g),"Tea, Coffee & Health Drinks",1.0
20916,rajahmundry,10145076,Tata Tea Chakra Gold Premium Leaf Tea,"Tea, Coffee & Health Drinks",37.0
20917,rajahmundry,10145076,Tata Tea Chakra Gold Premium Leaf Tea,"Tea, Coffee & Milk Drinks",18.0
20918,rajahmundry,10156714,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Health Drinks",3.0
20919,rajahmundry,10156714,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Milk Drinks",3.0
20920,rajahmundry,10156912,Tata Coffee Gold Hazelnut Flavoured Instant Coffee(Bottle),"Tea, Coffee & Milk Drinks",3.0
20921,rajahmundry,10159513,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Health Drinks",6.0
20922,rajahmundry,10159513,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",2.0
20923,rajahmundry,10159513,Tata Coffee Grand Classic Strong Instant Coffee,"Tea, Coffee & Health Drinks",2.0
20924,rajahmundry,10159648,Tata Coffee Filter Coffee Decoction Liquid Degree Kaapi,"Tea, Coffee & Health Drinks",4.0
20925,rajahmundry,10159648,Tata Coffee Filter Coffee Decoction Liquid Degree Kaapi,"Tea, Coffee & Milk Drinks",10.0
20926,rajahmundry,10159648,Tata Coffee Filter Coffee Decoction Liquid Degree Kaapi(Pack),"Tea, Coffee & Milk Drinks",1.0
20927,rajahmundry,10159658,Tata Coffee Grand Classic Instant Coffee,"Tea, Coffee & Health Drinks",2.0
20928,rajahmundry,10159658,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Health Drinks",26.0
20929,rajahmundry,10159658,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Milk Drinks",4.0
20930,rajahmundry,10159659,Tata Coffee Filter Coffee Decoction Liquid Coorg Kaapi,"Tea, Coffee & Health Drinks",1.0
20931,rajahmundry,10159659,Tata Coffee Filter Coffee Decoction Liquid Coorg Kaapi,"Tea, Coffee & Milk Drinks",14.0
20932,rajahmundry,10159659,Tata Coffee Filter Coffee Decoction Liquid Coorg Kaapi(Pack),"Tea, Coffee & Milk Drinks",2.0
20933,rajahmundry,10159797,Tata Coffee Grand Premium Instant Coffee,"Tea, Coffee & Health Drinks",2.0
20934,rajahmundry,10159797,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Health Drinks",9.0
20935,rajahmundry,10159797,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Milk Drinks",7.0
20936,rajahmundry,10159798,Tata Coffee Grand Premium Instant Coffee,"Tea, Coffee & Health Drinks",2.0
20937,rajahmundry,10159798,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Health Drinks",6.0
20938,rajahmundry,10159798,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Milk Drinks",9.0
20939,rajahmundry,10159799,Tata Coffee Grand Premium - Instant Coffee,"Tea, Coffee & Health Drinks",4.0
20940,rajahmundry,10159799,Tata Coffee Grand Premium - Instant Coffee(Jar),"Tea, Coffee & Health Drinks",1.0
20941,rajahmundry,10159799,Tata Coffee Grand Premium - Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",3.0
20942,rajahmundry,10160080,Tata Tea Gold Vita Care Tea,"Tea, Coffee & Health Drinks",13.0
20943,rajahmundry,10160080,Tata Tea Gold Vita Care Tea(Pack),"Tea, Coffee & Health Drinks",5.0
20944,rajahmundry,10160080,Tata Tea Gold Vita Care Tea(Pack),"Tea, Coffee & Milk Drinks",8.0
20945,rajahmundry,10160081,Tata Tea Gold Vita Care Tea,"Tea, Coffee & Health Drinks",12.0
20946,rajahmundry,10160081,Tata Tea Gold Vita Care Tea,"Tea, Coffee & Milk Drinks",1.0
20947,rajahmundry,10160085,Tetley Kahwa Green Tea Bags,"Tea, Coffee & Health Drinks",3.0
20948,rajahmundry,10160085,Tetley Kahwa Green Tea Bags,"Tea, Coffee & Milk Drinks",4.0
20949,rajahmundry,10165592,Tata Tea Agni Elaichi Tea Leaves,"Tea, Coffee & Health Drinks",1.0
20950,rajahmundry,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Health Drinks",18.0
20951,rajahmundry,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Milk Drinks",17.0
20952,rajahmundry,10185710,Tetley Ginger Mint & Lemon Flavoured Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",5.0
20953,rajahmundry,10185712,Tetley Lemon & Honey Flavoured Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",6.0
20954,rajahmundry,10246467,"Tetley Slim Care Green Tea Bags (With L-Carnitine, Lemon & Honey)(Box)","Tea, Coffee & Health Drinks",2.0
20955,rajahmundry,10246467,"Tetley Slim Care Green Tea Bags (With L-Carnitine, Lemon & Honey)(Box)","Tea, Coffee & Milk Drinks",20.0
20956,rajahmundry,10246630,Tetley Classic Green Tea Bags (With Added Vitamin C)(Pouch),"Tea, Coffee & Milk Drinks",6.0
20957,rajkot,10000197,Organic India Tulsi Classic Green Tea Bags,"Tea, Coffee & Health Drinks",49.0
20958,rajkot,10000197,Organic India Tulsi Classic Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",48.0
20959,rajkot,10000197,Organic India Tulsi Classic Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",32.0
20960,rajkot,10000295,Tata Tea Gold,"Tea, Coffee & Health Drinks",166.0
20961,rajkot,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Health Drinks",215.0
20962,rajkot,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Milk Drinks",134.0
20963,rajkot,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g),"Tea, Coffee & Health Drinks",28.0
20964,rajkot,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Health Drinks",54.0
20965,rajkot,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Milk Drinks",31.0
20966,rajkot,10000867,Tata Tea Premium Tea,"Tea, Coffee & Health Drinks",228.0
20967,rajkot,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Health Drinks",169.0
20968,rajkot,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Milk Drinks",97.0
20969,rajkot,10002610,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",412.0
20970,rajkot,10002610,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Milk Drinks",124.0
20971,rajkot,10004348,Organic India Tulsi Ginger Tea Bags,"Tea, Coffee & Health Drinks",14.0
20972,rajkot,10004348,Organic India Tulsi Ginger Tea Bags(Pack),"Tea, Coffee & Health Drinks",15.0
20973,rajkot,10004348,Organic India Tulsi Ginger Tea Bags(Pack),"Tea, Coffee & Milk Drinks",10.0
20974,rajkot,10004350,Organic India Tulsi Honey Chamomile Tea Bags,"Tea, Coffee & Health Drinks",32.0
20975,rajkot,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Health Drinks",56.0
20976,rajkot,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Milk Drinks",23.0
20977,rajkot,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags,"Tea, Coffee & Health Drinks",25.0
20978,rajkot,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",48.0
20979,rajkot,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",38.0
20980,rajkot,10004352,Organic India Tulsi Sweet Rose Green Tea Bags,"Tea, Coffee & Health Drinks",16.0
20981,rajkot,10004352,Organic India Tulsi Sweet Rose Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",19.0
20982,rajkot,10004352,Organic India Tulsi Sweet Rose Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",13.0
20983,rajkot,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Health Drinks",5.0
20984,rajkot,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Milk Drinks",7.0
20985,rajkot,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",131.0
20986,rajkot,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Milk Drinks",59.0
20987,rajkot,10005305,Tata Tea Premium Tea Bags,"Tea, Coffee & Health Drinks",16.0
20988,rajkot,10005305,Tata Tea Premium Tea Bags(Pack),"Tea, Coffee & Health Drinks",24.0
20989,rajkot,10005305,Tata Tea Premium Tea Bags(Pack),"Tea, Coffee & Milk Drinks",10.0
20990,rajkot,10005887,Tetley Lemon & Honey Green Tea Bags,"Tea, Coffee & Health Drinks",5.0
20991,rajkot,10005887,Tetley Lemon & Honey Green Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",6.0
20992,rajkot,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",13.0
20993,rajkot,10005893,Tetley Original Black Tea - Tea Bags,"Tea, Coffee & Health Drinks",39.0
20994,rajkot,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Health Drinks",31.0
20995,rajkot,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Milk Drinks",23.0
20996,rajkot,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",170.0
20997,rajkot,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",59.0
20998,rajkot,10006205,Tata Tea Premium Tea 1 Kg(Pouch),"Tea, Coffee & Health Drinks",38.0
20999,rajkot,10006205,Tata Tea Premium Tea 1 Kg(Pouch),"Tea, Coffee & Milk Drinks",20.0
21000,rajkot,10006205,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",19.0
21001,rajkot,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",183.0
21002,rajkot,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",71.0
21003,rajkot,10006611,Organic India Tulsi Original Green Tea,"Tea, Coffee & Health Drinks",26.0
21004,rajkot,10006611,Organic India Tulsi Original Green Tea (Classic)(Pack),"Tea, Coffee & Milk Drinks",23.0
21005,rajkot,10006611,Organic India Tulsi Original Green Tea(Pack),"Tea, Coffee & Health Drinks",49.0
21006,rajkot,10006611,Organic India Tulsi Original Green Tea(Pack),"Tea, Coffee & Milk Drinks",5.0
21007,rajkot,10007027,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",1716.0
21008,rajkot,10007027,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Milk Drinks",531.0
21009,rajkot,10007028,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",89.0
21010,rajkot,10007028,Tata Tea Agni Strong Tea(Pouch),"Tea, Coffee & Health Drinks",36.0
21011,rajkot,10007028,Tata Tea Agni Strong Tea(Pouch),"Tea, Coffee & Milk Drinks",21.0
21012,rajkot,10007028,Tata Tea Agni Tea(Pouch),"Tea, Coffee & Health Drinks",163.0
21013,rajkot,10007377,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",388.0
